pl_name,hostname,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,sy_dist
TOI-5928.01,387318409,3.246565,12.5001,,1643.0,6277.0,1.32,722.174
TOI-5929.01,92217989,4.6079976,15.6586,,1382.0,6662.0,1.79,1011.55
TOI-593.01,128463355,13.9086,37.5946,,,6333.0,2.29,382.898
TOI-5930.01,88266880,3.7984372,11.9632,,1743.0,6289.0,1.94,486.583
TOI-5931.01,24833662,4.2447791,9.6255,,1253.0,5763.0,1.24,501.965
TOI-5932.01,405122173,3.1003012,18.292,,1232.0,6323.0,1.67,1067.12
TOI-6161.01,188001223,5.7415661,11.2346,,788.0,6051.0,1.42,716.394
TOI-6162.01,164260243,1.8478843,18.4423,,2187.0,7218.8,1.65,499.081
TOI-6163.01,422457210,9.9754699,15.8848,,777.0,5472.0,1.0,442.143
TOI-6164.01,239542854,3.6948038,10.2565,,610.0,4376.0,0.75,203.52
TOI-6165.01,287863314,4.3172876,9.68709,,648.0,3744.0,0.63,262.682
TOI-6166.01,190822775,1.8021196,13.3235,,1696.0,6012.0,1.1,413.383
TOI-6167.01,330665027,6.7080688,10.6429,,1316.0,6174.0,1.79,534.326
TOI-6168.01,10593553,5.0809743,14.7894,,1519.0,6071.2,1.97,735.685
TOI-6169.01,193979250,17.9661374,11.3217,,858.0,6891.0,2.2,688.605
TOI-617.01,141227133,2.42232,,,1044.0,2838.0,,6149.76
TOI-6170.01,51637609,2.709631,14.9972,,1582.0,5838.0,1.47,535.689
TOI-6171.01,67478724,3.7473877,12.686,,1680.0,5876.0,2.18,492.525
TOI-6172.01,26583436,6.1429164,7.50153,,1374.0,6291.9,1.38,869.253
TOI-6173.01,416486384,3.8753785,18.0963,,1230.0,4637.0,2.98,786.433
TOI-6174.01,164280385,3.5257269,7.44411,,1490.0,5638.1,1.23,718.342
TOI-6175.01,258738570,4.1877227,13.6598,,918.0,5543.0,1.05,363.425
TOI-6176.01,298776943,9.6422713,12.931,,636.0,4799.0,0.75,341.972
TOI-6177.01,331456189,3.89989,14.6814,,1062.0,6076.0,1.41,635.864
TOI-6178.01,314649737,5.8878118,12.1166,,825.0,5925.0,1.08,502.874
TOI-6425.01,107776260,12.1422411,11.7961,,903.0,6716.0,1.83,792.402
TOI-6426.01,142420436,3.8801586,12.7189,,1560.0,6371.0,1.43,996.119
TOI-6427.01,22972676,18.372561,8.40725,,764.0,5822.0,1.53,601.941
TOI-6428.01,238914510,1.6763835,17.7371,,1463.0,6087.0,1.52,972.897
TOI-6429.01,348501452,2.4257176,8.37058,,1783.0,6658.0,1.85,873.301
TOI-643.01,432008938,9.653456,7.281973,,339.1460758,3359.0,0.315,87.7731
TOI-6430.01,50211272,3.6024986,9.87637,,732.0,3967.0,0.67,333.252
TOI-6431.01,54141697,3.5423487,8.42588,,977.0,6195.0,1.15,735.252
TOI-6432.01,141933255,3.356169,11.0376,,965.0,5941.0,1.08,552.368
TOI-6433.01,266486214,9.6355,9.70279,,97.0,5589.0,1.68,409.7
TOI-6434.01,32296259,2.7775786,4.50048,,832.0,3982.0,0.66,128.006
TOI-6435.01,60189629,6.1161423,6.70408,,754.0,5858.0,1.31,288.377
TOI-6436.01,290415036,6.1879019,12.4998,,918.0,5925.5,1.17,568.421
TOI-6437.01,139707575,8.31001,18.2639,,1603.0,6649.0,2.48,854.485
TOI-6438.01,332383229,16.1268294,2.9287,,455.0,4833.0,0.77,93.0359
TOI-6439.01,122981686,2.9896663,19.5222,,1401.0,6689.6,1.67,840.511
TOI-644.01,63303499,1.9271328,2.3659,,1464.6646895,5952.0,1.25,203.532
TOI-6440.01,348297468,3.8190051,10.8225,,1039.0,6379.0,1.61,546.411
TOI-6441.01,422031406,4.5579065,11.1283,,915.0,4977.0,0.81,273.991
TOI-6684.01,273270473,2.7086444,13.966554,,1052.3262047,4848.0,0.851167,401.464
TOI-6685.01,6764171,10.7715898,4.1568836,,901.9156818,6055.0,1.1335599,191.447
TOI-6686.01,269217040,4.1661265,14.5365629,,1225.6637768,5883.0,1.15599,188.404
TOI-6687.01,396246765,3.4414188,12.4943419,,1468.8442425,5965.0,1.43051,584.723
TOI-6688.01,464658144,4.9594992,4.6274347,,882.7883176,4900.0,0.881258,122.314
TOI-6689.01,410119093,4.1287427,12.0296829,,1105.3056703,5377.0,1.06754,463.744
TOI-669.01,124573851,3.9451359,2.51666,,1146.0,5581.9,0.99,142.867
TOI-6690.01,149989864,761.7092276,2.5578976,,200.1058511,5599.17,1.06775,159.053
TOI-6690.02,149989864,904.5347981,2.7306626,,238.0808322,5599.17,1.06775,159.053
TOI-6691.01,382258844,,2.9487289,,340.3959342,6649.0,2.1245999,194.123
TOI-6692.01,324609409,,8.3655782,,937.2342699,6047.0,1.36681,312.903
TOI-6693.01,35377903,2.9932591,11.8414052,,1829.8752178,6106.0,1.9654,341.393
TOI-6694.01,27414976,3.9759251,13.4485221,,859.627962,4693.0,0.769415,401.307
TOI-6695.01,118339710,,7.637469,,776.545194,6118.81,1.56229,282.536
TOI-6696.01,104195270,3.6859958,23.322957,,1829.5172894,6731.3,1.99719,531.121
TOI-6697.01,441546821,,8.1052869,,949.6742375,6613.0,1.4927,95.3906
TOI-5933.01,322593401,5.5901313,8.79073,,557.0,4743.0,0.75,326.203
TOI-5934.01,407958640,2.5505105,20.0973,,1152.0,6190.0,1.59,940.966
TOI-5935.01,276704866,3.0200448,13.0636,,1008.0,5585.0,1.23,468.664
TOI-5936.01,396378209,0.3781425,9.06704,,1545.0,5080.0,0.96,406.197
TOI-5937.01,158552665,21.0685273,13.6234,,502.0,5403.0,1.06,609.717
TOI-5938.01,452508760,2.260431,3.92152,,1106.0,4452.0,0.74,114.035
TOI-5939.01,27230283,6.13049,12.5189,,1542.0,6078.0,2.08,1316.27
TOI-594.01,146406806,13.9492617,,,757.1670082,,,992.63
TOI-5940.01,296898634,2.8534013,11.4232,,1551.0,3662.0,0.52,196.44
TOI-5941.01,303456821,11.0771916,2.97165,,747.0,4738.0,0.69,161.365
TOI-5942.01,166190643,1.6540803,15.2145,,1889.0,6453.0,2.51,799.123
TOI-5943.01,63659057,15.7866044,11.2628,,975.0,6237.4,1.33,782.391
TOI-5944.01,88101924,5.9404096,11.945,,947.0,5933.0,0.97,593.58
TOI-5945.01,159104028,3.3825012,9.00661,,1553.0,6117.0,1.38,849.105
TOI-5946.01,366846982,5.754879,12.52,,1902.0,6742.0,2.95,1186.44
TOI-5947.01,331691841,6.9341584,2.15853,,873.0,5451.0,0.87,57.6245
TOI-5948.01,419878932,7.9058861,12.3664,,548.0,6294.0,2.1,333.474
TOI-5949.01,64282927,1.8826035,1.40901,,1236.0,4996.0,0.78,53.6142
TOI-5949.02,64282927,3.3751374,0.974713,,1018.0,4996.0,0.78,53.6142
TOI-6179.01,257056367,19.2445211,20.2585,,1010.0,6203.0,1.25,809.109
TOI-618.01,173640199,7.7614672,7.85756,,1250.0,6515.0,1.43,234.072
TOI-6180.01,452743735,2.7432173,20.2394,,1424.0,6087.0,1.27,761.754
TOI-6181.01,199162630,2.7649802,10.4307,,1611.0,7776.0,1.78,873.578
TOI-6182.01,97249514,4.7783263,13.2499,,1737.0,5622.0,2.0,922.871
TOI-6183.01,351864831,8.7311119,11.1752,,1091.0,6047.0,1.69,912.735
TOI-6184.01,257207557,3.6153701,13.6892,,1205.0,5516.0,1.13,334.216
TOI-6185.01,346077232,6.3720834,12.1724,,771.0,6390.0,1.5,774.276
TOI-6186.01,345333936,1.4252334,10.7664,,1661.0,6033.0,1.35,543.454
TOI-6187.01,251894891,5.5133822,12.462,,1216.0,5785.0,1.46,758.848
TOI-6188.01,469702377,4.7061119,4.75935,,1189.0,5660.0,1.0,300.589
TOI-6189.01,63844530,5.5867425,13.0389,,888.0,5444.0,1.02,497.836
TOI-619.01,267527924,1.8080364,,,2960.0,5354.5,,
TOI-6190.01,440636649,3.5595352,5.24582,,777.0,5669.0,0.94,261.749
TOI-6191.01,197743152,3.7752321,10.759,,874.0,5585.0,1.22,303.581
TOI-6192.01,194234471,3.563037,7.13684,,1035.0,4490.0,0.85,217.319
TOI-6193.01,387933822,2.8953095,12.6737,,1974.0,6526.0,1.98,932.053
TOI-6194.01,176861415,8.6738593,12.6434,,899.0,6446.0,1.72,1013.07
TOI-6195.01,155258153,3.1989808,7.20813,,947.0,6442.9,1.54,330.476
TOI-6442.01,97921547,2.8279716,18.5153,,1611.0,6707.0,1.48,437.855
TOI-6443.01,125563127,9.9872075,10.2877,,893.0,6453.0,1.75,644.794
TOI-6444.01,97588014,12.2925281,14.0235,,991.0,6019.0,1.49,991.268
TOI-6445.01,323569398,26.3926606,8.33825,,365.0,5543.0,0.99,345.036
TOI-6446.01,122798633,4.2240015,11.5236,,550.0,3724.0,0.59,230.066
TOI-6447.01,347442932,0.6646521,9.44803,,2159.0,6256.0,0.97,707.586
TOI-6448.01,320411045,14.8442674,7.05099,,641.0,5920.0,0.96,386.879
TOI-6449.01,168936945,2.4404127,12.1385,,584.0,3356.0,0.45,215.005
TOI-645.01,157568289,1.8361503,22.5152,,3780.0,5710.5,2.43,414.522
TOI-6450.01,47244580,3.6092665,6.6756,,981.0,4823.0,0.79,296.583
TOI-6451.01,150559728,5.495078,10.0782,,1296.0,6852.0,1.5,1011.08
TOI-6452.01,7562528,5.2477739,8.53362,,1095.0,5647.0,1.1,538.47
TOI-6453.01,66242670,6.8688474,12.8155,,1506.0,6621.0,1.98,1344.25
TOI-6454.01,146413471,22.5012924,5.01721,,606.0,5443.0,0.9,182.45
TOI-6454.02,146413471,10.9835772,3.69154,,786.0,5443.0,0.9,182.45
TOI-6455.01,255588086,0.8970559,15.8462774,,2622.3198236,5811.0,1.84758,409.393
TOI-6456.01,270456887,2.2685932,19.7806144,,1717.8781799,6763.0,1.33734,530.397
TOI-6457.01,328502522,41.4186335,10.7342874,,299.3897282,6080.7,1.4143,263.807
TOI-6697.02,441546821,,12.8973379,,268.850026,6613.0,1.4927,95.3906
TOI-6698.01,5966772,,2.6737151,,476.4791808,4677.0,0.750312,87.0611
TOI-6699.01,341405597,5.322002,3.84201,,976.0,4716.0,0.75,85.8463
TOI-670.01,147660201,0.579398,5.759676,,2093.0810718,5688.0,0.950534,191.494
TOI-6700.01,167085203,15.5177539,9.4825825,,942.3827039,6314.93,1.49694,643.451
TOI-6701.01,349789882,10.018102,12.3167818,,1313.4180191,6697.0,2.0266299,619.711
TOI-6702.01,179442778,2.1874712,3.3333783,,959.6369543,4454.0,0.698505,188.499
TOI-6703.01,255560319,49.6178223,2.4730956,,744.9095545,5494.7,2.46205,151.189
TOI-6704.01,342449055,2.8607384,,,1283.9537275,5780.0,,
TOI-6704.02,342449055,6.8275101,5.0896772,,960.7741393,5780.0,1.0,
TOI-6705.01,379717270,8.4457042,21.1100738,,1642.5854822,6392.0,2.8927801,478.245
TOI-6706.01,411731278,7.5757446,12.6097244,,1513.1615068,8044.0,1.89254,168.118
TOI-6707.01,287328202,3.8347282,5.6648123,,1509.4265104,6088.34,1.58202,641.467
TOI-6708.01,269849065,4.2290856,1.915198,,440.4658878,3264.0,0.320782,49.5741
TOI-6709.01,20375215,2.3477336,1.0903541,,977.1934094,4799.0,0.678033,39.7429
TOI-671.01,151681127,10.1970284,23.8452,,1512.0,7949.0,1.82,279.74
TOI-595.01,287329267,7.64348,6.82171,,1007.0,6258.1,2.94,432.642
TOI-5950.01,258738667,6.4389303,,,,,,187.377
TOI-5951.01,154762431,3.1728284,3.27956,,1539.0,6689.0,1.59,160.708
TOI-5952.01,287643871,45.7138545,17.5122,,514.0,5513.0,2.18,219.386
TOI-5953.01,27863043,7.4924561,5.73125,,1607.0,5242.0,2.12,219.343
TOI-5954.01,297153209,10.7004569,13.1568,,747.0,6906.0,2.44,339.255
TOI-5955.01,434116397,0.5902387,1.6802901,,1216.1685093,3844.0,0.590924,42.8747
TOI-5956.01,236785891,0.9292334,10.6079914,,815.2828522,3207.0,0.485926,303.767
TOI-5957.01,407653728,3.2520192,12.5826,,1731.0,6756.31,1.28,783.179
TOI-5958.01,436764867,2.3062125,2.0651033,,1352.7258275,5816.0,0.963996,108.991
TOI-5959.01,199671901,4.4571444,18.031156,,1648.9928347,6074.0,2.09465,464.469
TOI-596.01,144956678,1.5136003,8.3090193,,2781.4385255,6017.0,2.93328,388.682
TOI-5960.01,188876052,3.076329,14.2287485,,1592.4951117,6401.79,1.4311,211.553
TOI-5961.01,262689575,1.617487,1.3134056,,955.7638559,3900.68,0.70171,26.2533
TOI-5962.01,239541449,1.9261183,4.8624405,,1137.0548605,5383.13,0.678984,127.29
TOI-5963.01,436478932,4.3226229,15.1546943,,1314.2372675,5924.0,1.3475699,258.426
TOI-5964.01,200606159,3.9816471,14.4616,,1270.0,5771.0,1.14,494.908
TOI-6196.01,330944099,3.6119975,10.1678,,1588.0,5979.0,1.03,578.849
TOI-6197.01,196261799,3.7294859,9.77695,,1351.0,5719.9,1.24,549.225
TOI-6198.01,202514659,3.6166109,14.0162,,1801.0,8143.0,1.85,937.243
TOI-6199.01,302201081,3.8311803,5.75003,,1592.0,5366.0,0.9,146.254
TOI-620.01,296739893,5.0988038,3.0503381,,538.1908458,3633.0,0.547453,33.0231
TOI-6200.01,44621795,3.1923193,13.949,,1056.0,6003.0,1.83,554.658
TOI-6201.01,455727012,2.9172231,,,785.0,4843.0,,
TOI-6202.01,422223456,2.8979408,12.4152,,,7767.0,1.97,569.89
TOI-6203.01,437756191,25.1745344,6.78671,,654.0,5776.9,1.41,245.424
TOI-6204.01,325410269,4.0673088,13.1156,,1259.0,6333.0,1.24,685.554
TOI-6205.01,154351773,3.9089363,15.0353,,1579.0,5800.0,1.87,923.266
TOI-6206.01,154576989,13.1471808,9.63171,,832.0,5670.0,1.18,544.396
TOI-6207.01,432422552,9.7712443,15.2558,,891.0,5294.0,0.79,243.593
TOI-6208.01,326475995,5.2266285,15.6275,,1584.0,6205.0,2.0,696.374
TOI-6209.01,200606486,0.747693,6.17927,,1256.0,4825.0,0.86,314.979
TOI-621.01,30828562,3.1123343,22.1621,,2556.0,7850.0,1.92,184.125
TOI-6210.01,326116570,7.8580085,21.4783,,1529.0,6406.0,3.5,1093.37
TOI-6211.01,25758870,10.3473602,10.117,,694.0,5672.0,1.14,510.917
TOI-6212.01,173671381,3.6444426,19.0899,,1832.0,5407.0,1.88,849.122
TOI-7468.01,2621212,,3.1705392,,609.3316493,4550.0,0.701485,107.518
TOI-7469.01,187309502,3.5868547,11.4376308,,1057.3043544,5036.0,0.980071,709.999
TOI-747.01,15445551,1.6827917,14.8695962,,2049.5394247,6271.0,1.56803,298.392
TOI-7470.01,437444661,17.9758603,4.7803484,,595.8707435,5274.0,0.851795,157.682
TOI-7471.01,46020827,9.3911326,14.4792216,,1293.8608498,5708.0,1.76693,279.35
TOI-7472.01,145368316,1.6096874,14.8160349,,1780.2006384,6472.0,1.14583,261.386
TOI-7473.01,187278212,,1.7575203,,481.2889926,4759.0,0.641805,44.526
TOI-7474.01,50171060,1.257813,12.5706919,,1603.9796717,5340.0,1.02904,110.527
TOI-7475.01,376866659,3.2527618,12.7752613,,1714.5161425,6389.29,1.72569,120.042
TOI-7476.01,442530946,3.7130279,12.8436936,,1287.3801861,5808.0,1.20191,222.355
TOI-7477.01,126325985,3.312816,12.5430586,,1371.7734899,5909.0,1.23194,534.889
TOI-7478.01,11270200,3.1432403,,,1244.2745837,5780.0,,746.138
TOI-7479.01,77202722,3.3566052,11.9663887,,1042.2303011,5012.0,0.916939,290.946
TOI-748.01,104024556,2.0219583,20.1548,,2096.0,7000.0,1.94,423.552
TOI-7480.01,71841620,5.084334,13.3526344,,1374.4798216,5692.5,1.73938,226.399
TOI-944.01,434234955,6.0588453,35.2541,,2249.0,7011.0,3.6,938.401
TOI-945.01,167714792,0.9298045,4.60146,,2234.0,7019.0,1.65,516.104
TOI-946.01,219205407,6.1253092,22.9909,,777.0,5008.3,1.05,164.458
TOI-947.01,262330063,7.31523,17.8813,,1031.0,6251.5,1.79,390.775
TOI-948.01,146438872,12.7009,10.5402,,1129.0,6092.9,1.92,370.711
TOI-949.01,189013222,1.3228701,2.50355,,1530.0,5136.1,0.84,112.611
TOI-950.01,245947683,1.14288,7.08364,,2079.0,6706.0,1.51,211.593
TOI-951.01,449050247,2.96845,20.1857,,1554.0,5761.5,1.4,206.344
TOI-952.01,319312479,1.79011,7.38823,,1660.0,7110.0,2.33,459.161
TOI-953.01,449050248,2.96844,19.3343,,1559.0,5772.0,1.54,204.316
TOI-954.01,44792534,3.68497,9.05543,,1659.0,5756.0,1.93,238.768
TOI-955.01,146467675,1.6375303,5.03673,,1526.0,5888.8,1.72,211.351
TOI-956.01,146434840,17.95473,14.9952,,1079.0,6029.5,1.77,210.646
TOI-957.01,249067445,0.8317937,2.64673,,3518.0,8897.0,1.82,280.188
TOI-958.01,92880568,0.5875044,14.3274,,3698.0,5745.1,1.43,297.121
TOI-959.01,279999655,1.54104,,,2884.0,8264.0,,639.564
TOI-960.01,5109298,1.6187107,12.5948602,,3253.506931,9385.0,2.22468,789.891
TOI-961.01,265077027,4.79586,23.4129,,1227.0,5782.5,1.3,246.177
TOI-962.01,141776043,4.06269,,,,,,447.244
TOI-6967.01,27635334,4.7335575,5.3852666,,1377.3240616,5496.0,1.75896,477.295
TOI-6968.01,121990418,2.3475051,5.4152906,,1522.8220038,5924.0,1.20432,430.708
TOI-6969.01,17129975,1.5142292,11.6042711,,2031.4230444,6616.0,1.39196,658.741
TOI-6969.02,17129975,4.5565614,11.372041,,1407.0790858,6616.0,1.39196,658.741
TOI-697.01,77253676,8.6078603,2.6206141,,839.7982707,5447.0,0.968149,93.7714
TOI-6970.01,271749758,11.714447,11.53374,,690.7263119,5165.0,0.885629,587.91
TOI-6971.01,354031707,4.1866989,13.6762774,,2011.4459246,6309.0,2.85361,231.047
TOI-6972.01,219824470,5.4809114,8.44272,,1451.0,5907.0,1.72,297.451
TOI-6973.01,427765233,31.6527509,3.1745,,570.0,5626.0,1.0,76.325
TOI-6974.01,348684814,7.7517707,7.24338,,1050.0,5741.0,1.27,360.739
TOI-6975.01,158381418,2.1449013,,,,,,
TOI-6976.01,5972036,1.7346044,4.46251,,1427.0,6850.0,1.49,252.27
TOI-6977.01,436575927,5.0957983,1.92318,,643.0,4197.0,0.7,98.0152
TOI-6978.01,320847025,9.1258136,0.9704787,,649.6958588,4747.13,0.750709,23.6103
TOI-6979.01,26078330,8.754708,3.5438108,,840.2916858,5888.0,0.889347,214.753
TOI-698.01,141527579,15.0867738,2.0905859,,350.5935542,3570.0,0.471842,63.3731
TOI-6980.01,422912527,,2.416155,,623.1430608,6186.0,1.17357,73.7757
TOI-722.01,38509907,15.3004892,2.3968761,,518.5040418,4082.0,0.660762,57.6851
TOI-7220.01,344416349,7.8365317,16.9425,,986.0,6167.0,2.21,747.966
TOI-7221.01,110828766,1.6233128,,,,,,938.775
TOI-7222.01,466890210,5.1869453,10.1814,,1576.0,6018.0,2.59,816.499
TOI-7223.01,157808355,5.3384038,13.2522,,1245.0,6250.7,2.1,1510.58
TOI-7224.01,466966249,5.5698339,8.79181,,1589.0,6500.0,1.48,633.285
TOI-7225.01,209320688,9.7461668,8.3598,,1071.0,6319.0,1.6,468.929
TOI-7226.01,350268913,3.5191197,,,,,,713.119
TOI-7227.01,287948915,2.3593338,10.8435,,1546.0,6613.0,1.1,648.745
TOI-7228.01,397653875,2.9324083,13.5533,,1883.0,7696.0,1.44,653.857
TOI-7229.01,363040636,16.7880823,,,,,,1230.4
TOI-723.01,177077336,1.4178596,1.10894,,1284.0,4907.96,0.76,80.9812
TOI-7230.01,238239232,4.3041912,12.2161,,925.0,4856.0,0.91,421.043
TOI-7231.01,89362689,11.0658881,16.7803,,721.0,5617.0,1.4,644.029
TOI-7232.01,282113152,3.3221412,20.0829,,472.0,3300.0,0.46,
TOI-7233.01,394924803,3.8413801,,,,,,1009.3
TOI-7234.01,418629890,3.4202745,11.984,,1610.0,6095.0,1.6,811.163
TOI-7235.01,20607624,3.4940194,,,,,,663.6794
TOI-7236.01,374521355,4.626302,11.742,,1225.0,5990.0,1.22,855.527
TOI-7237.01,439598736,5.7694396,,,,,,521.956
TOI-7481.01,431016234,12.3832847,2.5884906,,453.3637364,3894.0,0.615646,64.6096
TOI-7482.01,188500604,5.8767209,8.0213924,,694.8011438,4111.0,0.807445,282.602
TOI-7483.01,76835246,0.5127744,1.2625994,,891.5683371,3398.0,0.281517,34.9053
TOI-7484.01,68952448,4.6144478,14.103773,,944.5404164,5417.0,0.831063,189.469
TOI-7485.01,441122551,3.3870505,11.6939337,,1017.494191,5113.0,0.85419,525.774
TOI-7486.01,336732544,3.2771118,11.8143095,,1134.3084985,5451.0,0.944511,523.067
TOI-7487.01,301258470,12.4563692,8.7723254,,670.3899393,5278.0,0.843307,233.237
TOI-7488.01,128168083,3.9072366,15.3416443,,1199.3328658,5500.0,1.17027,996.938
TOI-7489.01,262016897,15.1458746,2.5811442,,567.7599966,5018.0,0.740658,80.721
TOI-749.01,5868998,0.63554,14.372489,,997.0050832,3602.0,0.442,232.123
TOI-7490.01,250977648,4.6080854,7.0446125,,1124.9925994,4911.0,3.1205699,307.47
TOI-7491.01,119262291,4.1747143,13.709409,,1185.5538134,5859.0,1.08854,856.436
TOI-7492.01,102068384,2.5001361,11.4242045,,1226.0181741,5160.0,0.998401,428.976
TOI-7493.01,12611594,1.9155258,13.7417558,,1764.7263849,5494.0,1.58042,638.7
TOI-7494.01,111778581,11.4212059,9.7897827,,309.4779824,3555.0,0.479589,148.033
TOI-963.01,25799609,11.1178464,8.8518806,,841.9669663,5814.9,1.06616,203.873
TOI-964.01,179155220,0.60274,11.8344,,3246.0,5146.2,0.83,127.566
TOI-965.01,179159972,1.37101,4.99178,,3193.0,5947.5,1.15,224.488
TOI-966.01,178367144,3.4091568,15.9162999,,1404.0296041,6316.0,1.21069,253.985
TOI-967.01,445586472,1.7393631,5.1189079,,2661.5890983,7051.0,2.40368,522.06
TOI-968.01,453209605,2.80944,,,1340.0,4968.3,,
TOI-969.01,280437559,1.8237371,3.64998,,1002.0,4249.1,0.82,77.2554
TOI-970.01,174599051,4.9857808,2.7920398,,1009.8772228,5189.0,1.06532,147.148
TOI-971.01,177722855,2.3960724,3.54571,,2153.0,5743.0,1.37,229.595
TOI-972.01,125894957,2.67425,178.665,,1942.0,4770.0,36.51,3083.92
TOI-973.01,409459226,1.27997,285.674,,1229.0,3435.0,102.03,4153.03
TOI-974.01,333821572,2.8259491,8.56637,,2271.0,8192.0,1.84,522.177
TOI-975.01,133654092,1.97353,,,766.0,2828.0,,4947.72
TOI-976.01,347098457,3.1510408,297.1117262,,1745.5508783,4240.0,49.1612,4189.87
TOI-977.01,268371979,2.78102,2.23876,,905.0,4538.0,0.74,6862.39
TOI-978.01,73038411,13.1660135,11.3913,,949.0,6368.0,1.52,291.631
TOI-979.01,5772442,1.10578,7.4741,,1900.0,5650.4,2.62,414.876
TOI-980.01,93594834,1.3387555,4.1672558,,2163.4528,5322.0,1.96337,269.611
TOI-6981.01,443823169,425.4506963,2.0762333,,176.9097782,3261.0,0.296806,25.4675
TOI-6982.01,113921235,59.8473992,11.7556773,,211.0447631,5765.3,1.09215,245.962
TOI-6983.01,368628986,31.1571613,2.6946338,,716.6415747,6317.08,1.3783,171.467
TOI-6984.01,83181153,,3.5506895,,104.2581018,3683.0,0.515263,99.0504
TOI-6985.01,59490344,748.7146251,3.4308988,,170.3749226,5235.0,0.844852,46.2206
TOI-6986.01,366302410,1.2117417,12.6463,,786.0,3521.0,0.66,319.82
TOI-6987.01,21035365,4.6017382,17.8729,,1150.0,6233.0,1.37,753.271
TOI-6988.01,70897115,13.414031,8.766,,838.0,5614.0,1.16,587.794
TOI-6989.01,261141602,1.4956727,6.10516,,1411.0,4812.0,1.06,239.055
TOI-699.01,149302744,14.8011934,2.44796,,761.0,6138.6,1.42,193.29
TOI-699.02,149302744,33.6336133,2.30517,,636.0,6138.6,1.42,193.29
TOI-699.03,149302744,672.6366236,2.9749826,,256.7076521,6138.6,1.41864,193.29
TOI-6990.01,353302490,1.5829358,8.45955,,1544.0,6047.9,0.81,598.703
TOI-6991.01,440562226,0.9902419,15.3849,,1648.0,5643.0,1.25,755.331
TOI-6992.01,259330386,15.1389808,4.03127,,798.0,4448.2,0.7,82.7081
TOI-6993.01,408656366,0.3695622,4.9835,,1780.0,5661.0,0.94,342.122
TOI-6994.01,55390413,1.8819016,7.09086,,938.0,4704.0,0.95,375.707
TOI-6995.01,383829317,9.9444971,11.3375,,971.0,6576.0,2.1,630.147
TOI-7238.01,251743761,3.930467,12.1575,,913.0,4913.0,0.91,265.571
TOI-7239.01,383364626,14.3938942,11.5455,,937.0,6891.0,1.46,395.963
TOI-724.01,339961200,3.21264,2.0575829,,1085.2180486,5330.0,0.88283,95.3452
TOI-7240.01,41839508,6.8911882,9.10101,,1420.0,6628.0,1.52,978.239
TOI-7241.01,456401439,6.3377947,12.6346,,,5974.0,1.22,346.341
TOI-7242.01,426122272,2.9383886,17.0131,,1519.0,6059.0,1.54,675.638
TOI-7243.01,288953761,3.7352012,13.2011,,1253.0,5816.0,1.18,789.12
TOI-7244.01,435673126,11.5175506,12.9592,,1099.0,6259.0,1.27,675.863
TOI-7245.01,305026599,1.6877647,5.76677,,1949.0,6599.0,1.44,535.016
TOI-7246.01,407135911,2.5698331,,,,,,582.964
TOI-7247.01,51318828,6.8782937,14.876,,1123.0,5657.0,1.35,322.258
TOI-7248.01,358975793,3.8148598,12.6261,,978.0,6425.6,1.39,830.91
TOI-7249.01,219089784,6.0387706,6.86956,,422.0,3374.0,0.41,186.949
TOI-725.01,410245915,0.9889446,7.2993,,,6173.3,1.5,272.834
TOI-7250.01,459728249,8.9653531,9.63776,,707.0,5977.0,1.15,471.411
TOI-7251.01,298291597,11.5588657,5.14186,,581.0,5029.0,0.8,260.179
TOI-7252.01,289047954,1.4207284,5.86248,,1762.0,5868.0,0.93,549.394
TOI-7253.01,383358873,5.4240992,5.12394,,935.0,5386.0,1.0,271.363
TOI-7254.01,260767135,5.0769983,10.9525,,782.0,6271.0,1.9,630.416
TOI-7495.01,377240984,11.5843559,5.4992893,,651.3771849,5631.0,1.09295,299.538
TOI-7496.01,96847781,3.5841,9.8525685,,1212.5136197,5553.0,1.11542,794.637
TOI-7497.01,130633912,5.2913602,11.5220414,,1027.1659305,5555.0,1.03676,305.038
TOI-7498.01,441012828,2.789278,17.4465908,,1637.2433982,5880.0,1.6373301,750.217
TOI-7499.01,301031110,3.8304162,13.6062073,,1275.3877757,5770.0,1.2148,756.742
TOI-750.01,14614418,0.8378453,15.971118,,1909.0246927,5600.0,1.01656,624.368
TOI-7500.01,154796579,7.4647583,11.9302492,,941.0389497,5357.0,1.1557699,512.891
TOI-7501.01,271898990,1.747633,20.8230069,,1746.9937293,5122.0,1.61423,1139.55
TOI-7502.01,169504920,3.1052319,15.7747887,,1499.134235,6297.0,1.29988,493.32
TOI-7503.01,11439959,3.6188769,16.6459863,,1443.9217332,5871.0,1.46198,944.603
TOI-7504.01,110795273,9.4715404,2.9723031,,782.5677076,5216.0,0.841029,117.196
